reviewId,content,score
37acaa6f-ae86-4d66-a8e6-1b7b8ce5059f,super fun and mind engaging game. 🙂👍,5
e9ea0489-7f99-40cc-992b-06d4c33ee658,good,5
ca0f1569-197a-4257-b4a8-28223792c059,very very good game please download this very good game I like it very much very very very good jyada add nahin Hai really good 😊😊😊 bahut bahut bahut bahut bahut bahut bahut achcha game Hai I like ITE very much very nice 🙂🙂🙂🙂👍👍👍🙂🙂👍👍 you should download it must appreciated 👍👍🙂🙂🙂👍🙂👍🙂👍🙂👍,5
dd32e56f-8772-44fb-b06f-b0230f95cedc,very excited,4
f0f9f15f-d69f-4647-8f94-41f88c4b809b,great fun,5
10894cea-c7ee-4628-9e12-97c0d8039750,exquisite experience 😊,5
c4288f37-ece2-42b2-81a2-8f9e241549df,they stole all my points I won this game is stupid,5
af8de24d-ae09-47e0-a3a4-c0bb01256279,Nice one,2
f7d8bd86-6934-4b15-b7d2-fccb99ae0162,I love it so much,5
4b0e87d0-c8a7-4ea7-831d-c4c7d56af791,This is one of my favourite game to play but recently my 220 gold bars got deducted and I don't know why . I need help with this.,2
e11bed7f-bf0b-4dca-bd75-164a48ccd4db,good,5
7aace2ee-2c6b-4c96-a6c7-1be5bc5def79,nice,5
d19c6382-cbff-42b2-965c-a92e1ef95f2a,"""nice"" game If you are good at the game, they give you more challenging levels, most of these levels will need like 70 moves, and they will give you 20... so you'd need to use multiple or expensive boosters to pass. If you're hooked on progress, then this will be challenging most times, with those hard blue and red levels that are rigged to hell basically. They reduce the rewards you get, so you can buy with real money, it's like any business, pace yourself. Gaming has changed, it's work now!",3
199133c1-4e82-4021-8897-fd08dfa7fff9,very nice to play,5
c1c15e0a-acbf-4166-9aea-022527f42c35,really nice,4
8f6bdf7e-b741-4d7c-b2e9-f362b3a1a258,good game,5
9725f026-0cea-427d-a58f-f83564e68735,I do payment of 35 rs for 10 gold bars but I can't receive any gold but I don't receive any gold bars .,5
d6c6724f-59b9-467b-b0c4-8dd28ee78b76,very good app,5
a75c2c07-4b9b-4ab0-9fa3-b7aecd94e5fe,👌,5
494ff574-6566-4434-955a-39d7fbb78687,everyday I enjoy,5
a36f7370-81b2-4db1-a73b-b7b42240f7cd,Good,4
6b546374-cf7a-4533-ab4c-22c57b42be38,app is not working after updating,1
04f4a597-bc5c-4a26-a668-bfbab2405fa4,fun,4
3abcf252-741e-4d90-b674-260d71251ede,I just love it,5
fd121e55-f21c-42b5-898c-b97b2be3d863,Great game❤️❤️,5
772c8fa3-7e93-4840-9dc6-17aa74ab8643,awesome game,5
65e9da7c-7ec4-4a6d-935b-ff46cd8d82fc,very good,5
bb90c054-861f-43b8-a502-67dbd4e553c1,good game,5
e397bb56-7a87-41f4-a51e-6c4aae2b369a,"great game! excellent to pass the time and still, after all these years, still loving the sound effects!",5
072f5e8c-a985-4844-887b-f35c6e5a9c23,🤌,5
cba5e458-df0f-4782-8f63-9203ac7d1d4a,I love this game I play when I'm free it's so cool and fun 😊👍 I really really love it,5
fa74869e-654d-490d-98fd-6362ea50e11f,new,5
eb9dfe99-4688-4c8a-8902-d65200e72d4b,this is my stress reliever game it make me comfortable,5
7f19f8a6-1689-456a-bb65-e9d068d55cb0,it's apuzzle game,5
0f690cc1-bc37-4617-877d-dc2f18e12d45,good game,5
76af1082-2c36-49fc-9594-9f2bbc4fa7e4,good experience 111,5
590cb83a-be1b-49da-a28f-497c1e109568,great game when bored aside from bussid,5
d45a2d89-200d-4439-991f-7a0515ae203d,very nice,5
b05af742-07fb-464b-9685-b733a3262d39,fantastic,5
d68c2147-b724-4954-b6e2-15a77dcc854b,the free ads to watch is nothing coming I want that back in this bcz I am wasting my money on buying,2
a296f31e-9154-4b1d-9e88-e49d372716d8,great,5
d3d02ebb-0007-46c4-8544-e87563c93385,The Best Game ever,5
9408926e-eddf-4450-a8b5-1dfa1e96e180,my favorite game,4
a8c77c67-4eb2-4ba8-878c-366ccfb0239e,It's good but can be a bit frustrating when your stuck on a level for ages. Or why on the booster wheel do you never get the 3 stars? Also I noticed sometimes I don't get my bonus 😂,3
78f7c001-eddf-42b8-8f2b-09bbb9c96bfd,good,5
863ced06-50f2-4035-bf65-ef5bba4e0469,"At first I love this game but now I really heat it its not moving my all candy's are finished but no result u should make some changes like candy crush friends when we touch candy, fishes line candy they move but in ur game when we aant to move it by touching its moving. please make it .....I really want to delete it.",2
6b97b530-58b4-496b-832b-6ad43837352f,Developers i and lots of players have wrote countless of Google play reviews about all the issues like freezing. the sound going out and the game just kicks you out but the update developers don't do anything about whats going on with this game every time i try to open the game it keeps saying sorry I've deleted my account i have not ever deleted my account 😞 can't play the game,1
0fe9ea11-067b-4ba0-ade9-5c87692b9246,very nice intresting,5
f2430bdb-c00a-4328-9255-a44ed3d0b0d0,fun and challenging,5
17077237-35e2-401e-9f65-8a8f6e84553c,wonderful game,5
164de16f-c0d0-482d-84c0-55a8a305f6cf,good,5
e19387bf-2c21-445f-9bab-71c6cbd16bf5,Catchy and fun.,5
346077cd-b117-4dd2-8304-e56e4a2962ce,This game company gets your permission to sell your personal data to other companies. Don't install such games and other applications.,1
e25532c4-da6b-49fe-a370-03ed1d399849,great,5
76ce95dd-a09b-4977-8247-668e60490147,very good,5
e6d05bc5-4208-48f6-840e-aed82f2ef7cc,great,4
8e5493f6-ce79-4ea7-89a5-9398cad44214,good,5
e19f5fd6-0b7e-45da-89c5-60b5fcd63276,this is relax game good👍,2
146954fe-4a6e-4c96-b613-c995d600e9b2,gud entertain game,5
d2757b95-5de1-4a64-96c7-a1ea6f596f42,been playing for years and I still love it,5
c6986e7f-52f2-4a3d-9d01-e47ab4adf50b,it's ok,3
5fd501b6-98c5-41d5-b431-19e8be9dc93e,if you want to spend money at higher levels this is your game junk,1
dee6887e-8074-4994-8a06-31e7d9488777,very good 👍 👏 👌 😀,5
cac0a733-5471-4cd4-88c5-906e283d1531,super cool,5
654f1239-2820-4258-83df-4fe35347531c,awesome 😎,5
043ea3e5-05b7-451e-886b-d6d9c56b7372,nice,5
673ae4fe-ca04-49e5-ac84-fc88f8523e6c,If you pay for extra lives you can play but if you don't pay they make it harder. Also when you win you don't get the reward you won.,1
ca1dd410-87c6-44ea-bef3-280b1c1174ef,good,5
e0391dab-d84f-41a0-9b29-e8a63a7d4068,Great way to pass the time,4
63773b6e-2ca3-4110-b5c8-55c618812120,👍👍👍👍,5
a7cc4bcb-f0ea-4658-bb66-3a2a7afc7281,It's absolutely super fun very highly recommend,5
15c6ac15-3b3e-417f-8473-bb60200981c4,the most favorite game 🎮 I love after football ⚽ Is Candy Crush Saga 💪 😎,5
a9e2af9f-39e1-4697-9924-e60c9e92938e,GREAT GAME!,5
97e7787f-d9af-4d33-8035-b9a6ac82e5bf,perfect,5
358c133f-d766-4150-9917-5d5d84ea9c69,This game is very exciting to play,5
4dd42168-f49e-403d-9c05-da7079d06790,Nice game,5
bd4fbbc7-467b-423d-a802-9f04dbc69b02,best,5
4e047d55-91e8-4131-a5b3-c2d91dd3b7cb,addictive fun game,5
beff76d7-7f48-4c2f-9cf7-abe7501dbb04,"so far so good, if it keeps being fun I will give it another star",4
853b5719-dea0-41c4-a764-6cfe132bfbf0,"Don't Spend Money Ever!!! If you do, any bonus ads you had that you were using to pass levels, or any bonus lives you were getting are gone! King Games will take away the ads because they know you will buy, so they're 're algorithm won't let you have them anymore! It's a big money maker & just a scam! It should go back, but it doesn't and they don't.",1
d7f298fb-5d6f-4342-b133-0bfeeb119e3c,awesome game.,4
4de47587-bbdd-4a6d-85e1-466fd434d810,love this game!!,5
f542911c-53ef-4abe-ad54-a82c6f1db691,fun game,4
980f1708-5ed4-49a3-93db-c93070dd3c62,☺☺☺,5
2718117c-9d22-4d13-a8f3-63ed70a64e5b,it's a relaxing game,5
ae62b000-f13d-4a93-a084-d6d9ec1df716,zero stars stole money Uninstalling,1
d0daf1c1-cc89-42a8-8b7d-53923d95b2d9,lots of fun,5
d08f561d-0af6-40fe-8482-796c0754e4d9,i love how these guys make up some new challenges compared to other games like these and for the record the game numbers for example level 68 of today 2025 is not the same as the 65 of 2019 because I kinda lost my old king account and I still like how realistic the graphics are turning up the music to mention but a few it's really nice I hope I can also make one like this,5
0c8ad9d8-d0f9-4314-959b-e6469f830782,it's very fun,5
92681e15-4302-4411-abc3-a010511b2a61,this game is fun as hell,5
a0ae1240-268d-45cd-89a0-55ccbf7f900e,Nice,3
25400d79-c9ef-4977-96d3-d150f761c1bd,great! yes.yes,5
3fd9b44b-acea-4e3e-bd9a-88caa55d3cee,Great game I have been having fun,5
bc5cb62e-6117-410e-ad72-15826087cfce,its the best game ever,5
a1a4fd69-d2d2-4e71-ac85-7f05a0296234,I love this gama,5
7c5e6000-36cd-4e82-a90e-336beded91d5,it's very inticing,5
f1e103b3-892a-44bc-b164-88dd26efd535,awesome,5
20860edc-de2d-4536-83cd-c21a7bedbf85,Lot of fun.,5
151908c6-13a9-4c47-8f01-602dda737a15,"now too much boring newly updates very boring (tasty, sugar, divine) not only simple hard nightmare super hard that's it not good for tension release.🤡😡😡",1
5dd9234b-aca3-4b3b-aa4f-9becf2650316,this game is so easy to play it gives me peace of mind,4
fb67d3be-c87f-4010-9067-77048cc92700,cool game,5
a8a7ed05-e6a9-4cdf-9e5d-978650c385ae,this is my favourite,5
9c773860-dc67-4ed6-8379-2f66ea6de807,great,5
f51f4ef2-6af9-43d6-8ee6-0fb6d0882c15,always fun to play,5
d71f458d-b675-48eb-b875-9d6381d02d4e,"so far, it's good, but I wish there could be more life/tries instead of just 5",4
2096cee9-d5b6-49f1-b61e-0d15b2586427,it's fantastic and enjoyable,4
0c3003fe-eccc-4efe-b347-a7ca8c4991b0,very happy,5
cc31e784-9afe-433d-b55c-2ef655c3e283,awesome,5
dfe46097-6bba-4e11-82cb-842ce58bc070,great game,5
6704bc07-ea8f-442b-8fa3-a0f4d197b34c,I loveeeeee this game!!!!,5
ae7f9ad9-f971-4a6d-b648-427a1b818d7d,This game is quite good and addictive.,5
860d3443-f893-4c3c-bca8-73afe669501b,"Awesome stress releaver, but you giving tough ge always",4
84686392-f560-4c1d-b80f-2960fbfbe3fd,"I'm getting sick of the fact that your game keeps booting me from the app, and I subsequently lose a life. STOP SCAMMING ME.",1
432c7d2a-0344-4d2e-9ec6-dbb22e32da4b,fun,5
bcb817b8-b936-47c3-8423-d2b690e1674e,Good game when you use data to play it,5
056def99-8b97-4a77-bc3d-dd8c28293d29,good game,5
7b02b175-599e-4fe7-b4a5-5a35c18b90fa,so much fun the best game ever,5
e4f2bdad-9198-4dd1-92e7-09ce6450d5a4,it's so fun to play,5
c90e3f27-5f51-4cc2-af1f-71b9c6a0d1cb,fun,5
49dc28e3-3190-43e5-a995-3b735ccee132,good,5
e1d44ce1-c779-4e7c-83f6-a7ef71ecdbda,Game crushing several times resulting in the lost of my precious and hard earned boosters! Fix the issues or I'm having a hard feelings on this ☹️,1
9918bb67-6f9c-44cf-bdd2-3e244e0180b9,fun,5
925b1484-5726-4027-8b5b-fd3ee7e0b1f5,love this game very addicting!!!,5
8d3bf3a6-45fa-44fc-8a26-b159a6b64d5a,It's an amazing game. 👏,4
67ff8560-22af-4014-bcd2-f4496f08feac,very nice,4
28b362de-5932-4d35-a677-4fe0be64f9a1,best game,5
62c91c4a-5184-476d-ad1e-fcd7231d2176,achha hai,5
e6e59f66-f783-4078-8167-848fcee85eb3,i feel good whenever i play this game...the music and the candy break is favourite.,5
2c152924-14a0-4923-ad4c-7f5eabf123cd,superb,5
30311906-14b7-4b62-869c-fdd2ec25424d,good game,5
7298ca1e-dca1-40a8-ad43-6afaf3e5ab39,awesome,4
92e78434-2151-4f0c-ba94-4c7a5dfd12ac,i love it,5
8e7dad8e-5453-4386-864c-5ff143aab634,"nyc game, enjoyable",5
a62f1b51-1833-4902-a2cd-0a42c51be935,Good fun,5
f480476a-5750-4ba0-9c86-2555feef724c,fun,5
7ac3f428-ea55-4488-8ea5-bc2c861fd142,Amazing,5
235904a9-b184-4648-8fec-726cd6456b17,lv this ever,4
5feda206-7d14-4a86-8b58-da8202cca3c3,😎😎😎,5
dd0844c2-c5f2-480a-96eb-8be5ed8b569f,The most enjoyable game ever,5
29b7463e-be19-4dac-b95f-a17e299e0594,good,5
6eb89a1c-1d11-49c3-883c-48ef744f2975,"The longer the game goes the harder it gets, BECAUSE they give you fewer tries and bomb your extra bombs. It is stacked against ed you, but I still keep trying.",1
bfdd7b5e-e5fc-4993-b77e-e1fe8a2e5944,Good,5
802a0cf6-c1c2-4033-ac5d-0911193a3e64,I have enjoining the game and other people will also enjoy as my opinion.,5
5b0a1999-4f06-4c25-b50e-56ab0f4f034f,noice,5
521ca876-ad3b-4d2e-be81-8b4dc4b3cc62,wonderful game youre arrangement,5
1063e4f5-8fab-4d15-b3e7-f27a72663397,very good game,5
90a66e68-692b-45f4-b679-9010349703e3,good,5
2ee25070-88d8-4a56-b411-e3fe8ec34163,nice 🙂🙂,4
623992ee-1ae9-4868-8688-95bfb36ee149,good,4
57711864-7a1d-4006-8c6d-895dab95955c,nice game 💯,5
0be3b586-fdd4-420f-908b-dc27d03a119c,very intresting and fun,5
5596f7b6-cb02-4e1f-87a0-7deb3aeb9e1b,is a good game,5
a6f84f28-2de8-4496-9e7d-ff2fb8cc1004,very 👍 good,5
67f41c97-bdc5-48a3-9748-19b9b732ef9d,Not much events or any new excitement.... even they have stopped highlighting the treasure chests.... and I feel some ad where we can watch ads and get boosters or life but those options are not coming in my mobile.,2
5da74ff0-f81b-41e8-b8ab-d2cc665446c9,LEVEL HAI?,5
5564e957-080b-4a98-8e46-988f0a0cbaf8,whenever I fell low this is my medic to revive myself.,5
98e76a6b-5b45-45e7-aa60-0a9363d4c473,good was,4
f7c6b36d-e5e8-424a-8361-ace0dcd67c36,great,5
5c1009cf-1e20-4d40-8f65-a3d9f9157aa9,I had started this game on 3/8/25 have reached 4590 level so far it's good,3
9af00609-fa53-45a0-9958-2e0acb580d56,nice game for free timeing.,5
39a0313c-6290-4298-b6f5-9e2d8d88af03,good,5
b4775780-a8fd-408e-b0c4-e5ce8569eef4,Nice game try it! 👍,5
23ecc26a-bb1f-478e-b7a1-21b42077cfb5,dimag ka game hai bro dimag sa khalo bohot maza ata hai,5
628f31ff-9908-483e-a7fd-ae8a69486b54,best,5
ae01cd23-8265-4720-ac67-26531698f4e7,Joyful,5
a98af808-449f-4e68-84f3-b76a65228983,"very funny very relaxing,, amazing game with boosters",5
0dd4f2bc-0e5a-4ab4-857b-87e2b393f18d,good game,5
bae0e6be-6dd3-4b0a-afee-945925c6ef3c,so far so good,5
777c54d5-930a-445d-bf79-6166b98a84c6,fun,5
0dc9dd78-f407-4baa-b1a1-c9858f12de7c,"Personally I love this game. Candy Crush Saga is a match-three puzzle game that has captured the hearts of millions worldwide. Its simple yet addictive gameplay involves swapping candies to create matches and clear levels. The game's vibrant graphics, satisfying sound effects, and challenging levels make it a fun experience. The core gameplay loop is easy to pick up, but mastering it takes time and strategy. Players must make smart moves to achieve high scores",5
bb36f7e1-9eeb-41cf-86d0-530290f57044,"Amazing, this is addicting, no wonder everyone plays this, its one of my fav games when im stressed. absolutely addicting",5
f3f0fe0b-b7f2-4d12-bcda-c07677e92fbf,this game is very very relaxing.,5
32b3ea03-8c64-4dec-a9ef-5aa7211a4468,very good game 🎯🎮,4
55c79666-84ed-4787-9cc2-d2e1c1e7e43d,keeps saying I can't purchase says I already purchased it which I didn't getting ready to uninstall game.,2
f6918106-015b-4811-a760-c9d66516b55a,very interesting,5
9cf19f59-a8a8-45ad-b988-db6bc977b5f7,mast game hai,5
07e6c1ef-6a39-4d49-91a0-9970947c74ae,great,5
31dfda99-c056-42fb-98fe-48987c0681c0,very good,5
1b44ff76-36e7-4d73-b2bc-7aebd92e1b9d,stress reliever,5
4cf5c4e8-61a2-4071-8404-1527f187aafc,good game,5
08f045fa-9526-4b58-bed2-474fbb235192,this is very good game but i really do't like low moves,4
1c53057e-bfb3-454f-a30c-25caea84fceb,so good game,5
a896b40d-6746-493b-91b7-007640ecea23,in level 1451 after the gummi dragons were released in the last end there was zero moves left and I failed then I had to waste 23 goldbars and I didn't even do anything and i automatically won. it's not fair,1
86d0eb5b-7ec7-4f02-bd7d-37fd2219369d,amezing garbage,5
a8a7a684-f71a-4fe8-9d41-e7b7ff36bd32,too good,5
c5b8e51b-5c6f-46de-9e30-731a56d40264,very relaxing game,5
823b5e85-2461-4d42-a4c4-3dead84ffd52,Good game for kids.Improves thinking skills.,5
34991302-1ca6-4f49-8426-da332772bf4a,aap mujhse bahot Paisa le chuka ho us gold ke chakar me,2
78d3646e-bb46-4e3f-be87-fb3e99c42612,best,5
80e8ff01-6403-4486-83e5-fc52a8e74e2f,its so good i cant believe that i am going to by nominated to go to Zimbabwe this is freakin amazing i like to thank my mom and candy crush for this thank you,5
032f743f-a21d-4e16-9ede-71bf3f682008,Amazing experience,5
0731f61d-d531-48f4-a133-44763190f472,It's really fun and competitive,5
dc43e26e-7b83-4b6a-8d50-8941a867cb71,"fun,super calming,cute,and makes me feel like I am actually capable of being good at something 😁",5
64cdcb73-52d1-4ef6-b894-d21c876c6c79,I like it,5
9928675e-6c05-400a-bfea-ea068c69a817,good 👍👍👍,5
4d7200fa-1de2-4281-9b83-eaf23fad0e35,ok,5
01b1a6ba-381b-4fba-801a-258e6d197bc3,Nice and relaxing game. Addictive 😂,5
1c4c3ef6-1bfd-47a0-b11f-4ac0fdedacb9,"please remove harmful ads i.e. teen patti, and card....many time report them but no removes harmful app",3
8750ab77-e61a-4604-a2b9-a3c7af1712be,its giving,5
d575c481-9507-41be-89bc-36d0ea68dddd,i had relief from stress by this game,5
2dddb127-64d5-4653-8b27-936567339acd,best time pass game,5
98bdd5b9-5fab-4d4f-a553-bfbba487ae6f,love this and no ads love this,4
5ffb2fb1-a829-4c18-97ea-09c60cc4c6b1,world classic 💪! I like this one more than another game 🎯,5
83176bbc-b464-4d06-bf18-4839caa245fb,not a good game I have play up to 600+ level if u don't have any life u may ask for the game member to give u life yet I have keep more then 10 life I did not use when I start to use it totally cant I have told all my friends don't play this game that I introduce to them,1
e61b3a4d-f4e9-4d24-8ffc-a5a14b99e1e0,Excellent,5
14062343-0054-465c-b1ce-0c26789d3672,Fun,4
aa333b54-cfb4-4c84-9b63-d746d25f6794,good,5
96a5f8f5-a32d-4f94-b8bc-4de5132250d0,very very good game 🎮,5
df999f54-1f32-409a-b154-69af8bca4195,top class.. matchless.. Beautiful..Entertaining.Iut of the world.Interesting.intriguing...magnificent..Top notch..superb.Scintilating.❤️👍👍👍💪,5
369f7625-98b6-494f-81b1-931001475593,Nice game,5
94b48cf8-b425-4430-a70c-7e810044dfbd,Fun game!,5
54feaa31-7176-4c3d-a074-713b083ab505,It's fun and a good way to think,5
2c2044fa-96e0-4eac-8d57-352fd9c95a6c,I've always loved playing Candy crush. my all time favorite,5
354aab4a-50dc-4ac8-84b8-2a38cf9fd2f6,wonderful,5
d84791b2-44c6-4fc6-954e-d71c2e760310,jab mera mood kharab hota hai ye game khelta hu or relax ho jata hu,5
07773a25-89fc-4a30-adfa-153788cc98c5,awesome ⚡,5
b44bf236-3696-485c-8014-283f1bdeb056,nice,5
40485144-66bc-4660-b193-ce7c7b8a5839,perfect 👌👍,5
4f3d7ece-5007-4e60-ae60-dba7d7701fdb,I want to sell my coins.,5
9cc0ecd5-1fc8-431a-904b-a5c716519e4e,good game,5
84e86e82-fd86-4a9d-94fc-ff1738969367,best game,5
273e3743-6580-4422-a0eb-65df806b6b0c,i like it,5
b8faa774-c694-4e85-a9d2-207f6fbf56cd,amazing game,5
95916357-70aa-4cbf-a07e-91082b5305b5,great,5
cebe92bc-14ab-40f7-b8f0-9156e63a7b39,love this game so addictive. something new in every level. lots of fun,5
6f4773e4-5c79-4105-9910-6e78f1a99598,relaxing,5
8209af2c-3719-478d-9c74-1342a2622c05,piqy all the time,5
c464b9dd-2cfa-4350-abfb-563c4904d347,addictive,5
e4d30b2e-5803-4a7c-87f4-073dd0cfda7d,excellent 👍🏼,5
5759b76b-575e-4423-9dc0-248620bdcdde,nice,5
d7c4f7ee-6556-4299-bc42-a9de77d6a8dc,update add chat feature,5
6a3663d2-1d4e-4305-80c9-2d7620e61b26,good 👍 game 🎯,5
8c7c94f6-7333-4fa2-b9cb-c41496c87828,great game for time passing,5
69584cd4-8b7f-4b61-bd5c-479bcbdec75d,good,5
4a16ba8f-49fd-4a12-b9d3-15f9a3367648,great game,5
e9c58343-7f94-4d91-9f34-54c0efbe9c60,it's mind blowing 🙀 I like it,4
cc18b6f9-4da3-4e9b-a8a0-e503c9744fee,favorite game,5
8ed42c68-f3d5-4147-8e30-39eedb836673,l love more candy,5
28cf945b-ab38-4db0-81b1-9fa43c759db2,Way too many pop ups,3
d0246385-e3c2-4580-8e42-dd6ec67875a1,good and fun,4
d408cdbb-dd82-4a86-b982-a14496afa573,exllent,5
adb6640b-5db6-492e-8474-f1c8b54495e2,so nice and easy game,3
a8059dcc-2927-44ec-ba8f-f00c149039aa,very nice this game,5
1f8e93cd-0f9c-4dd9-a3e7-5a24e9f98f94,Sweet,5
5b2e30b5-cfd7-422b-bb40-c954aa3cf267,very good,5
32e21329-8045-409d-b285-40bac334be73,I play by money. I liked it before. Now it's completely boring. I play online but I don't get any boosters to help.,1
d6b9dee0-af77-4115-9c3e-bedb505e8715,Nice game,5
88591a72-7686-4bdb-8eed-0f81ebed9d48,good relax,4
1a2f4490-daa0-45cf-b457-b65652511c29,nice,5
edae208a-f86b-410a-a087-74a146f881da,amazing 🤩,5
38104552-1f48-451d-9f6f-afd4687e5cd4,nice game,5
8d21232c-81e2-4a8c-a55f-bf07e301123b,👌❤️,4
743dcdd8-2f7a-4910-9c4b-80882c69236b,good game i have expiriyance game and candy crush saga game wonder full,5
771d79f1-11d3-4342-8cd4-734fbffb2a8f,so nice game 😁🎯,5
467ed860-03ba-40b7-a2ea-f9b5dbe1c817,best,5
1886878a-babb-4d05-bb42-77b049e99893,nice,5
a40fc3db-5b35-41e4-b740-2945b1aff423,good,5
f4f03903-1828-448d-9a15-147095c72af3,Fun all the way 😊,5
c4718c49-90d7-46a2-8a3d-3d49c8f30f23,I don't think it is necessary to reduce the moves to make the level harder . its unfair,5
4687e2ba-2d89-4f24-b85e-7d19dac4960e,my favourite 😍,5
0fd80ca0-7780-4f2c-86c8-2a9d32828351,The game is good but every level has ads for more than 2 minutes so I uninstalled it. I completed level 2290. So boring felling,1
4ba43d79-8283-4f95-8b9d-52df6701b429,Like to Play it. And much fun to play it,5
bd5ba019-8791-4e4c-98ed-b92406b89844,happy 😃,4
52aa5fdb-6800-4a95-a7a1-087a096caf28,very nice,5
141212d1-7b90-4256-a559-ec91b736f179,nice,5
68a201b1-dd51-4a13-90fc-67230443614d,nice,5
429fdc3b-89a9-4829-b712-e66e53887372,"offers ads to progress then as soon as you spend 1$ removes them. Their support website claims ""ads are a trial and you might not be in it"" but it's clearly an attempt to make people willing to pay for the game continue. Will likely be uninstalling and won't reinstall until they bring back ads rather than ptw",2
f38fbf8f-df45-44ba-8b99-05e95cc1dbd6,good,5
3782bfef-ac6d-4b04-a5a1-046bdc262d2e,🥰i love this game,5
06fe9d64-258d-499f-998c-f24650044e74,Having fun The game takes away my sorrows and makes me feel special,4
dca448a1-0057-441d-85cc-2c0d6422a3ea,good,4
dc22ebf6-bd86-4ec0-ba8d-3b0be1132d50,too many ads,1
ef4edf3f-4563-4c21-87c9-110864e8486c,full satisfied,5
2e806891-8961-41e3-8fd1-cea54a079749,It's great 👍👍👍!!!,5
66033af5-8e72-4dcc-845e-2c95f5704721,"This game isn't very good. 1: The sprites are glitched(you would think a massive game like this would have that sorted out). Every bubblegum and sprink tile is doubled, when you open a pin packet the bottom right one always displays licorice cat minus the stars as some sort of place holder. 2: The distribution of levels is uneven. You have the harder levels all grouped together at the end of each world/episode. Progress slows to a crawl which isn't fun. 3: The game is pay to win. Overpriced",2
df6b514d-c361-4e0a-ac70-860ba368e7fa,nice,2
2dc78401-c7c9-4995-8932-2ddb10586078,Stress buster 😂,5
27f73b1b-f43e-4516-9362-d917c5b155c6,nakaka. Wala Ng strees,5
87c31572-56e8-4c8b-aae3-9f47ecd3063d,nice,5
8dc10ca6-eb3d-4763-8efc-731c01582b15,Exciting and entertaining! Relaxing game.,5
a7fe779a-ad08-466c-8dab-daa24fb5a5b9,very good game,5
74d13b65-3b00-400f-b0aa-edb339c906eb,good game,5
6d7b3c8c-0820-4907-8bd3-e42dfbd33ed9,love it 🥰,4
cc849471-d95d-4790-8679-5781d903115d,very good,5
0c215e94-0327-4b07-85ee-d42f10ee1d05,nice,5
8c85c95c-9c08-4491-b60b-dd598af08fc8,ok,5
0e2d708a-a74e-46af-8939-43f396b9d4c4,amazing 🔥,4
7bb64d64-2f24-43ac-982a-df72ecd25a26,fun game,5
307a08e6-797b-4a78-8b32-8dfa471a2f90,A Real Good Time! I enjoyed it Very Much,5
b5e59ec0-7bfa-4089-bd4c-545717df9926,great Game,4
435f3c80-621e-4bf9-bcbc-8581e0903fec,bast game 🎮,5
4fdf4f72-ea7e-4620-a9d5-39e8a47f7a52,I love this game,5
596ccc9d-ea49-4886-82d0-1f5618a7f59e,land 😃,5
5988a867-4098-4d5b-9920-709457ca91fc,fun to play,5
a8a15518-9914-4152-b8e1-9e7260d9c779,good,5
55cf2526-ffb3-4f85-a29a-9a80fb166205,Super,5
ec785645-aa9e-47ac-8e0e-bb850a414ab3,nice and simple play,5
6ce3a466-3737-4ee1-9903-9049d03c4e92,nice game,5
5ff54dc7-bfee-4ad1-a2e6-b16b4fc4da1c,full of joy,5
db203605-e0ab-415e-a62f-870d0f4ee38d,osm,5
6eb0b014-7bea-4eb6-846a-9deb9842b4ba,Fun,3
023c43a6-ebc2-4589-8c2b-b713ed0486fb,good,4
63a516f9-7c20-43ef-b252-960f44c5c0e9,amazing game,5
37f911cf-f7da-4c11-bb5f-70a4cc698f3b,"I am playing this game from 2008 in those days it was so good, but now it's a time waste. So many levels are too much time taken for complete the levels by using powerups After all I am uninstall the game.",1
7e93ac6b-d11d-4d3d-824b-2d605ad56545,nyc game,4
70b3b4d7-c6b0-44f5-b60c-ca7f49d2b8f8,fun to pass time and have fun,5
1cd7b4ff-0509-42e3-81bf-ef07b0a21513,mast was,5
eb5abec9-928d-4667-a0fc-0b13a84acb8e,Amazing 😍,5
5757295b-c033-4da7-b2a1-229789d4c7f2,I love this game,5
c1d9ff8a-330f-471b-ab03-8880f9076f17,Easy game to play with a lot of fun,5
e6fd285e-e187-4a94-9e77-6ee624eb0199,perfect,5
5dce7e10-77e0-4c35-b6fb-977925e4e6af,Fun and easy way to spend a quiet afternoon.,5
083c8b72-a3b2-42c0-b9d2-017abbcb03a0,nice fast mind game,5
ee17fafa-12b9-4a47-9d31-c340f0d80b8e,best,3
7be30d7c-e28e-4e94-a4f0-c823c75fc514,V Good,5
b62926a0-7f07-43a6-a380-af334201111b,nice,3
281959eb-f995-4ad5-8378-e4a3a7a0561c,very Good time pass game,5
e98d3913-2ac3-4ab4-8580-ed8dab7470a1,very nice 👍,4
493d4bb4-2a19-4ef2-8643-60967a5a5b10,excellent 👍,5
289c1f87-9b48-4018-86d7-fd3c0a1adcaf,okay,3
5cdd19f0-69c2-407a-983a-f00e94605b28,super ✨✨,5
ff7f1df4-d9c7-4a08-b181-efbf7c9fd1f7,fun,5
75884c9c-a1f5-4a1f-aa5a-c472f31140d0,Exalant,5
1ae6941d-b6c0-4f3a-8e19-f6f28d93e9a5,it is a very good application lots of fun,5
1d4cbfd5-c10b-42b4-84a3-f055468f4a76,good timepass,5
db58b8db-c238-4925-b1f7-d88bed61563a,It's a fun game to play,5
